timestamp,left_x,left_y,left_z,left_pitch,left_yaw,left_roll,right_x,right_y,right_z,right_pitch,right_yaw,right_roll
1753091486.210553,-84.56222534179688,113.96987915039062,379.349609375,-60.67048606733027,-83.65761132786511,nan,209.0962371826172,95.33260345458984,303.6808166503906,-6.4314800296397605,-118.34779922205571,54.0152857687066
1753091486.2597857,-83.52153015136719,113.54883575439453,377.9481506347656,-60.65533370337413,-83.58707228869338,-115.97099090494878,213.69631958007812,99.62418365478516,306.0787353515625,-3.9784064636512952,-118.83509947879143,53.59375602985674
1753091486.3117814,-82.38316345214844,115.45135498046875,379.4136657714844,-60.29053924149556,-82.40016626053301,nan,214.0597381591797,98.61199188232422,306.5992736816406,-3.5806729818142853,-119.07086235031738,53.60136991689412
1753091486.3653562,-79.47866821289062,116.94298553466797,379.5090637207031,-60.72278042339913,-81.32446230992745,126.41435637808075,209.81576538085938,97.1068115234375,305.5810241699219,-4.092540785478703,-118.3360554028211,53.910472047721434
1753091486.4233575,nan,nan,nan,nan,nan,nan,206.39862060546875,94.70771026611328,309.2841796875,-67.1423407787027,-22.059349575865316,-148.19015729257984
1753091486.4808686,-72.20553588867188,119.68382263183594,383.60601806640625,-61.97073986919259,-75.10160784042887,nan,203.79747009277344,91.03480529785156,308.9548645019531,-6.340598723425025,-119.33750356305643,55.37037042028893
1753091486.5384388,nan,nan,nan,nan,nan,nan,208.44308471679688,91.76956176757812,311.448486328125,nan,nan,nan
1753091486.5934439,nan,nan,nan,nan,nan,nan,204.66195678710938,91.35684967041016,312.08880615234375,nan,nan,nan
1753091486.646015,-985.40234375,1623.25927734375,5235.14208984375,66.58893544498055,-60.51751399355349,-145.5481097041768,205.2462921142578,92.22078704833984,312.9798583984375,-7.6212229735238335,-119.64090870300934,nan
1753091486.6960151,-116.54947662353516,190.04708862304688,612.9171752929688,-25.658428152094952,-72.09755024529143,nan,205.16769409179688,93.94329833984375,314.7095031738281,nan,nan,nan
1753091486.7471366,-80.77117919921875,129.57496643066406,420.50299072265625,-58.14364032163367,-77.4601599432142,nan,209.38406372070312,94.1419677734375,317.4241027832031,nan,nan,nan
1753091486.7961311,-78.98174285888672,126.70429992675781,411.18695068359375,-58.97915441356869,-78.0910238957699,nan,208.4552764892578,97.01034545898438,318.8100280761719,-7.108110084091618,-119.34717644835156,nan
1753091486.846814,nan,nan,nan,nan,nan,nan,210.570068359375,96.85279083251953,318.292236328125,nan,nan,nan
1753091486.8938107,nan,nan,nan,nan,nan,nan,212.00497436523438,95.66023254394531,320.4612121582031,nan,nan,nan
1753091486.944359,-886.1986083984375,1462.569091796875,4806.51513671875,66.66391279815345,-60.79948801917697,nan,208.14166259765625,99.58507537841797,321.169921875,-7.507162098958776,-118.09541612968872,-8.968190096364738
1753091486.991358,nan,nan,nan,nan,nan,nan,209.9749298095703,97.09874725341797,321.1341857910156,-7.745500976765181,-119.26765174267963,nan
1753091487.04049,nan,nan,nan,nan,nan,nan,211.66761779785156,94.82736206054688,321.8260803222656,nan,nan,nan
1753091487.0924892,-112.03741455078125,182.12457275390625,614.080322265625,-25.388530609281286,-72.47011105152706,nan,210.44859313964844,95.73930358886719,322.8099365234375,nan,nan,nan
1753091487.1445653,-944.9332885742188,1500.2490234375,5125.0771484375,67.44249290304238,-59.94365060822536,nan,208.11705017089844,93.32136535644531,323.0530700683594,nan,nan,nan
1753091487.1975627,-1154.671875,1821.1783447265625,6262.64599609375,68.22006202373898,-59.42697867237658,nan,207.98487854003906,92.63998413085938,322.847900390625,-7.725851297670654,-118.9396764114323,56.17276922486225
1753091487.253861,-73.49128723144531,115.14427947998047,398.5980224609375,-60.4475527094089,-78.32281823782036,124.2411171946542,206.8887939453125,91.18685150146484,322.1099853515625,-8.070672755299938,-118.25528388712847,nan
1753091487.3118603,nan,nan,nan,nan,nan,nan,208.27456665039062,89.38673400878906,322.33343505859375,-8.21564225012965,-118.7121237230416,nan
1753091487.3608363,-72.29936218261719,112.18236541748047,396.2748718261719,-60.11708200420061,-78.22943353362542,nan,204.60452270507812,89.06065368652344,323.4048156738281,nan,nan,nan
1753091487.4108388,-73.04278564453125,111.0215072631836,400.349609375,-59.827744077636616,-78.33122683765865,nan,204.193115234375,88.17483520507812,324.7326965332031,nan,nan,nan
1753091487.458181,-74.27163696289062,108.60450744628906,402.83038330078125,-59.26930194071159,-78.06862573129055,nan,203.56825256347656,86.29796600341797,324.7341003417969,nan,nan,nan
1753091487.5071807,-74.40811920166016,106.80972290039062,407.8330383300781,-57.77553445313027,-78.68864325009608,nan,201.642822265625,84.66322326660156,325.66693115234375,nan,nan,nan
1753091487.5587704,-73.40447998046875,94.29450225830078,398.1271667480469,-58.47919058004405,-79.85799735470339,nan,198.6890106201172,78.3274917602539,328.0428161621094,nan,nan,nan
1753091487.6097713,-73.81027221679688,84.78736114501953,400.3280944824219,-57.80925911345829,-80.9654827686288,126.22056469986627,194.43067932128906,72.93795776367188,329.3958740234375,nan,nan,nan
1753091487.6594577,-74.09168243408203,82.78754425048828,401.8543701171875,-57.95979318509117,-81.42971757540786,126.36531633053869,192.79493713378906,70.49720001220703,329.8551940917969,nan,nan,nan
1753091487.7104664,-75.52072143554688,80.33716583251953,401.21856689453125,-57.69295820346791,-80.9019401427386,nan,192.8075408935547,69.69000244140625,332.0663146972656,-11.188262598353775,-114.87628695452018,55.18684903386685
